symbol,logFC,pval,padj
RNA5SP466,-8.893584890756756e-05,0.5485796299776955,0.655621011703639
RP11-570L15.2,1.5349651221185923e-06,0.5485796299776955,0.6555972650626268
RP11-653J6.1,0.00010949552233796567,0.5485796299776955,0.6555735201417625
SPINK5,0.0001274068927159533,0.5485796299776955,0.6555497769408591
RPL39P6,-3.4604017855599523e-06,0.5485796299776955,0.65552603545973
RP11-757H14.2,-8.075145160546526e-06,0.5485796299776955,0.655502295698188
AC022538.1,-2.9863840609323233e-06,0.5485796299776955,0.6554785576560463
RP4-654C18.1,-1.135251295636408e-05,0.5485796299776955,0.6554548213331184
RP4-753P9.3,0.00010447209933772683,0.5485796299776955,0.6554310867292172
DUX4,0.00012851077190134674,0.5485796299776955,0.6554073538441563
IRGC,0.0001064344251062721,0.5485796299776955,0.6553836226777486
RP11-330O19.1,9.448223136132583e-05,0.5485796299776955,0.6553598932298078
RP11-6N13.1,9.223150846082717e-05,0.5485796299776955,0.6553361655001471
SYT6,3.456112608546391e-06,0.5485796299776955,0.6553124394885799
RP11-295P9.6,-0.00010928530537057668,0.5485796299776955,0.6552887151949194
GAPDHP22,0.00010949552233796567,0.5485796299776955,0.6552649926189792
C1orf65,-1.872282155090943e-06,0.5485796299776955,0.6552412717605728
RP4-650F12.2,9.188865078613162e-06,0.5485796299776955,0.6552175526195136
CTD-2544H17.1,8.532766514690593e-06,0.5485796299776955,0.6551938351956151
CTC-218H9.1,-9.83622157946229e-05,0.5485796299776955,0.6551701194886909
AC002550.5,-9.321780817117542e-05,0.5485796299776955,0.6551464054985545
CCL19,9.655767644289881e-05,0.5485796299776955,0.6551226932250195
CTA-292E10.7,-0.00011283930507488549,0.5485796299776955,0.6550989826678995
AC019100.3,0.00011879192607011646,0.5485796299776955,0.6550752738270081
MUC2,9.627548570279032e-05,0.5485796299776955,0.6550515667021592
AC020907.1,-0.00011283930507488549,0.5485796299776955,0.6550278612931663
XXyac-YX65C7_A.4,9.655767644289881e-05,0.5485796299776955,0.6550041575998431
RP4-660H19.1,8.99344522622414e-05,0.5485796299776955,0.6549804556220034
PAICSP6,1.547487045172602e-07,0.5485796299776955,0.654956755359461
CTD-2036J7.1,-9.072324610315263e-05,0.5485796299776955,0.6549330568120296
AC008592.7,2.096126991091296e-06,0.5485796299776955,0.6549093599795233
NRAP,9.194931772071868e-05,0.5485796299776955,0.6548856648617556
RP11-377D9.3,-8.075145160546526e-06,0.5485796299776955,0.6548619714585406
NLRP6,1.5003271983005106e-05,0.5485796299776955,0.6548382797696922
RP11-325D8.1,0.00011740994523279369,0.5485796299776955,0.6548145897950244
RP11-356C4.3,-9.321780817117542e-05,0.5485796299776955,0.6547909015343509
RP11-450I19.2,-8.563448500353843e-05,0.5485796299776955,0.654767214987486
CNOT10-AS1,-8.893584890756756e-05,0.5485796299776955,0.6547435301542436
RP4-555L14.4,9.973996930057183e-05,0.5485796299776955,0.6547198470344376
RP11-20C6.2,7.467082468792796e-06,0.5485796299776955,0.6546961656278824
RP11-159H20.3,9.341214899905026e-05,0.5485796299776955,0.6546724859343918
RP11-119H12.1,-8.812904707156122e-05,0.5485796299776955,0.65464880795378
OR51C1P,-9.458577551413327e-05,0.5485796299776955,0.6546251316858612
RP11-542P2.1,0.0001035834284266457,0.5485796299776955,0.6546014571304496
RPL17P17,0.0001024897865136154,0.5485796299776955,0.6545777842873595
ASB15,5.023335688747466e-06,0.5485796299776955,0.6545541131564049
RNA5SP280,-9.377896640216932e-05,0.5485796299776955,0.6545304437374001
RP11-62C3.8,-0.00011793903104262426,0.5485796299776955,0.6545067760301596
TMED11P,-9.128441161010414e-05,0.5485796299776955,0.6544831100344976
VN1R67P,9.904205217026174e-05,0.5485796299776955,0.6544594457502283
AC007272.3,9.77383169811219e-05,0.5485796299776955,0.6544357831771662
RP11-769N19.1,-0.00010928530537057668,0.5485796299776955,0.6544121223151258
MIR382,5.023335688747466e-06,0.5485796299776955,0.6543884631639213
CTD-2184D3.3,9.231851436197758e-05,0.5485796299776955,0.6543648057233673
CTD-2215E18.3,0.00010502270015422255,0.5485796299776955,0.6543411499932783
RP11-172E10.1,-8.63630702951923e-06,0.5485796818124069,0.6543175577992396
AC090958.6,0.00010811798711074516,0.5485796818124069,0.654293905487289
CPNE6,0.00010892588761635125,0.5485796818124069,0.6542702548852473
OR2B2,9.341214899905026e-05,0.5485796818124069,0.6542466059929287
RP11-363E7.3,0.00011267780791968107,0.5485796818124069,0.654222958810148
RN7SKP9,-2.9863840609323233e-06,0.5485796818124069,0.6541993133367199
RP11-382N13.3,9.615541785024107e-07,0.5485796818124069,0.6541756695724589
FAM90A5P,9.67041341937147e-06,0.5485796818124069,0.6541520275171798
RP11-577B7.1,1.2649365089600906e-05,0.5485796818124069,0.6541283871706973
KRT8P9,-8.915601938497275e-05,0.5485796818124069,0.6541047485328262
AC119751.1,5.023335688747466e-06,0.5485796818124069,0.6540811116033811
RP11-219O3.2,0.00010999596997862682,0.5485796818124069,0.6540574763821769
RP1-146I3.1,-0.00013567108544521034,0.5486605629641177,0.6541302719060909
RP5-890O15.3,-0.00024109298828989267,0.5487703233227934,0.6542374916185709
AP001625.4,0.00011360582720953971,0.5488108743783371,0.6542621960513507
RP3-380B8.4,-1.557287760078907e-06,0.5488638247988418,0.6543016800071458
FYTTD1P1,3.7421643355628476e-05,0.5489074645688137,0.6543300622655445
RP11-301H24.3,-8.77508136909455e-05,0.5489800107309928,0.6543928993522076
S100A5,-5.843897815793753e-05,0.5489879564640492,0.6543787299422457
AC106782.18,-2.694651993806474e-05,0.5490051429746003,0.6543755759138407
C1orf141,0.00032388625550083816,0.5490103325441679,0.6543581231186945
AC007272.1,-3.148793621221557e-05,0.5490818794389339,0.654419759142018
PHKA1-AS1,5.9593061450868845e-05,0.5491233600582776,0.6544455577071652
SLC25A1P1,7.249347981996834e-05,0.5491308935769801,0.6544308976945914
RP11-507K2.3,4.072533920407295e-05,0.5491439547799266,0.6544228261625917
RP11-158D1.1,9.258081263396889e-06,0.5493183490503462,0.6546070112292752
GBX1,8.177804556908086e-05,0.5493428971899526,0.6546126220803382
RP11-182J23.1,0.00032799510518088937,0.549375690734793,0.6546280576307149
RP11-531A21.4,0.00015745882410556078,0.5494014619955871,0.654635124717215
RP4-800M22.3,-0.000193415442481637,0.5494822961926134,0.6547077987460377
CD8A,0.0001028589831548743,0.5495071441852721,0.6547137624090223
RP1-212P9.2,-9.012088412418962e-05,0.549778188925782,0.6550130477217512
NUDT19P5,0.00019403376791160554,0.5498381813535163,0.6550608699678377
RP11-432B6.1,5.381033770390786e-05,0.5498626629694836,0.6550663837622079
GYPB,0.00021005941380281,0.5499561951584696,0.6551541560188361
AC110769.3,2.2164284018799663e-05,0.5499949377835371,0.6551766543493324
RP11-48B24.2,0.00011630606604740024,0.5500607070099839,0.6552313450952892
AC018696.1,-0.00010976519843097776,0.5500887447721713,0.6552410878612921
RP13-884E18.4,-5.128226621309295e-05,0.5501300857513138,0.6552666755483412
RP11-798G7.5,0.00017624720931053162,0.5501681005542359,0.6552882996818646
RNU7-13P,-0.00014926862786523998,0.5504218718399969,0.6555668938873298
MIR205HG,-0.00017274719721172005,0.5505314693046818,0.6556737593743855
CTD-2333M24.1,-0.0001056877154042013,0.5505623569353268,0.6556868784364234
RP13-401N8.3,-0.00010547740384936333,0.5506091594537377,0.6557189495479706
AL161652.1,-3.298610681667924e-05,0.5506211331330974,0.6557095422718644
RP4-604G5.1,9.809085895540193e-05,0.5506216815475319,0.6556865303400033
RP11-159F24.5,3.2276875572279096e-05,0.5508405103558567,0.6559234414519286
RP4-575N6.5,0.0002197439898736775,0.5508482803863679,0.6559090224232483
RP11-373L8.2,5.351199069991708e-05,0.5508708716024026,0.6559122517599968
CTB-55B8.1,-0.0001266506005777046,0.5511198236851833,0.6561849950379843
PHYHIPL,0.00017227926582563668,0.5511601041581935,0.6562092749503696
TRBV7-1,-0.00013567108544521034,0.5511780277103506,0.6562069359999646
EEF1A1P27,9.171941201202571e-05,0.5512018466280046,0.6562116157131883
RP11-649G15.2,0.0001052087900461629,0.5512184413256185,0.6562076948888289
AC004448.5,0.00010904955706791952,0.5512497100589284,0.6562212426811828
RP11-214F16.3,-0.00015414124936796725,0.5512756950826878,0.6562284998648273
RP11-574F21.2,0.00022607017308473587,0.5513223979391109,0.6562604177640233
SYS1-DBNDD2,0.0001026849786285311,0.5513860406310707,0.6563124967756917
AC002480.5,0.0001303974277107045,0.5514177645731806,0.6563265806461561
GS1-115G20.1,-1.3205539289629087e-05,0.5514234837877936,0.656309712415347
RPS6P22,7.164350245147943e-05,0.5514651294663149,0.6563356038935563
RP11-616M22.2,-0.0001018080220092088,0.5514948407827172,0.656347290132223
SH2D1B,0.0002206343924626708,0.5515065517571738,0.6563375536601606
ZHX1-C8ORF76,-0.0003389345947653055,0.551527491810816,0.6563388008475032
FOXH1,0.00036995403934270144,0.5515626057278185,0.6563569147758275
RP11-508M1.9,-0.00011726247612386942,0.5515809677760649,0.656355093471266
RP11-135J2.4,0.00020543579012155533,0.5517110233168955,0.6564861774438663
SLC44A5,-8.622766472399235e-05,0.5517368122745732,0.6564931886404451
RP11-344H11.4,-8.497092494508252e-05,0.551766924262102,0.6565053429745793
AC018890.4,-1.5312412870116532e-05,0.5518132996473935,0.6565368463098856
RP11-308N19.4,0.00010188664600718766,0.551907352520995,0.6566250710860789
HIST1H1D,1.695318496786058e-05,0.5520138346736864,0.6567280765507421
RP11-52B19.7,0.00015468578203581274,0.5520379809553548,0.6567331235486545
RNU12,-3.0365503334905952e-05,0.552127708739001,0.6568161865389147
CTAGE3P,1.1999705748166889e-05,0.5522633594311305,0.6569538718834103
RP11-253A20.1,5.00137175549753e-05,0.552496446258311,0.6572074498627505
C7orf25,-0.0003206108813174069,0.5525310272339093,0.6572248907164223
AC074389.6,-8.570555655751377e-05,0.5525428095734675,0.6572152127569055
UBA52P3,2.2164284018799663e-05,0.5525998249066669,0.6572593353806812
PRRG2,0.0003283782862126827,0.5526073269139198,0.6572445660559723
RP11-557H15.2,1.4231496606953442e-05,0.5526102545336185,0.657224357435632
AC093847.1,-0.00019868722301907837,0.552615560854497,0.6572069791808727
RP11-508N22.11,-0.0004276722902432084,0.55263980541845,0.6572121239784379
CTD-2530H12.7,0.0001303974277107045,0.5526547971549813,0.6572062651239318
MIR601,-9.974621934816241e-05,0.5526926401723866,0.6572275800082134
GRPEL2P2,-0.00020786671666428447,0.5527467592322692,0.6572682471121783
WNT3A,9.043038153322414e-05,0.5528155638132998,0.6573263731312777
C17orf62,-0.006226778030395508,0.5528373401895322,0.6573285780019321
FAM159B,7.61310730013065e-06,0.5529329149945947,0.6574185265484722
RP11-450D21.1,-8.77508136909455e-05,0.5530763458048339,0.6575653657332984
KRTAP17-1,-0.00010353082325309515,0.5531120827048586,0.6575841591484455
AC010969.1,0.00021450093481689692,0.5531219172618104,0.6575721575287683
AC004899.3,-0.0002125576138496399,0.5533086055466396,0.6577703995680553
RP11-167P20.1,6.423921149689704e-05,0.5533130361411823,0.6577519681322348
SLC6A19,-0.00012327278091106564,0.5533442034656653,0.6577653202201111
MIR941-1,-3.5328863305039704e-05,0.5534120037455253,0.657822215706593
ZNF962P,0.0001024915836751461,0.5535024489404241,0.6579060233722143
MIR181D,0.0001071864171535708,0.553535764657639,0.6579219220057204
POTEJ,0.00011207147326786071,0.5535842555067632,0.6579558557128939
SPATA21,0.0005446532159112394,0.5536817557599293,0.6580480344103043
RP11-674J14.3,-2.280397166032344e-05,0.5537614494655658,0.6581190442357218
ACTL6B,4.444798469194211e-05,0.5538094373580906,0.6581523694579384
FAM170A,0.0002042886335402727,0.5538211658100257,0.6581426027697388
AC108039.2,-0.0001137115468736738,0.5538926592555272,0.6582038569522481
RP11-683L23.1,0.00010981853120028973,0.5539612602626725,0.6582616696930484
AC010325.1,0.000471034407382831,0.5541131960395624,0.6584184998316538
RP11-217B7.3,0.00010504625970497727,0.5541617189483268,0.6584524439734971
RP11-1100L3.4,-0.00018092567916028202,0.5541872625720008,0.6584590827714499
MIR554,1.7711834516376257e-05,0.5542871957249307,0.6585541040273698
NAP1L6,0.00010674213990569115,0.5543447423834159,0.6585987604400405
RP11-115C10.1,-0.00028018924058414996,0.5544351152633231,0.6586824119869422
KANK4,-0.00010209890024270862,0.5546046220233662,0.6588600671009206
AC006030.1,0.0001028589831548743,0.5546976011829214,0.6589467993170294
AC116351.2,0.00011318202450638637,0.5546976011829214,0.6589230757139434
RP11-558O12.1,-8.351815631613135e-05,0.5546976011829214,0.6588993538190047
C1orf172,-0.00022643982083536685,0.5548895081066931,0.6591035826906307
ZBTB8OSP2,0.00033846357837319374,0.5549026962374055,0.6590955204418156
RP11-351M16.1,0.0001052087900461629,0.554937407040798,0.6591130217894574
RP11-397P14.3,7.452406862284988e-05,0.554970171484335,0.6591282102201372
RP11-1105O14.1,-0.00013859519094694406,0.5550884636982596,0.6592449737140621
RNU6-2,-8.351815631613135e-05,0.5551062063876222,0.6592423165158404
AC079776.1,0.00011280552280368283,0.5551544485739839,0.6592758793081844
RP11-574F11.3,0.00024898521951399744,0.5552304098859902,0.6593423564580977
AC068896.1,-0.00024746404960751534,0.5552836289989618,0.6593818231778861
PIP5K1P2,1.5444966265931726e-05,0.5552960866691421,0.6593728858692317
MTND4P14,-0.00013567108544521034,0.5553220098390683,0.6593799379098912
FTH1P18,9.904205217026174e-05,0.5553358458590458,0.6593726378825873
GOLGA6A,0.00032597052631899714,0.555336116567412,0.659349232318883
RP11-426L16.7,4.4436546886572614e-05,0.5553814823275183,0.6593793677592193
RP11-697M17.2,-6.398651748895645e-05,0.5554630811490375,0.6594525173615606
HMGN1P8,8.34423117339611e-05,0.5554723335409489,0.6594397742303317
AC006026.10,0.0004780162125825882,0.5555267493760436,0.6594806467461524
FCGR2B,-0.0001614735956536606,0.555565080618206,0.6595024225579315
RP11-460N11.1,-6.149163527879864e-05,0.5556138455498103,0.6595365820231684
FAM19A3,-0.00018256803741678596,0.5556188195972276,0.6595187593125346
EDA,-0.00022636866196990013,0.5556240416042648,0.6595012322013353
AC073842.19,-0.00010090785508509725,0.5556418456468649,0.6594986401351958
FAM157B,0.00033252069260925055,0.555653908054753,0.6594892336786538
RP11-220H4.2,5.736001185141504e-06,0.5557226207308104,0.6595470620126286
HOOK1,0.00014867457502987236,0.5557413109443536,0.6595455202722448
KCNJ10,-2.2365828044712543e-05,0.5558912964030446,0.6596997922820723
C10orf108,-0.0003560725599527359,0.55591099591201,0.6596994428901155
TEX13B,-0.00012251664884388447,0.5559471328747332,0.6597185991441044
MUC22,0.0001071864171535708,0.5559769413330284,0.6597302445257597
ANKRD49,-0.002441905438899994,0.5559811825473402,0.6597115517009922
RP1-149A16.15,-8.850727317621931e-05,0.5560417500655833,0.6597596930168989
RP11-342M1.3,0.00041774276178330183,0.55605567807715,0.6597524937306469
RP11-324H6.6,-0.0012304026167839766,0.5560778531160453,0.6597550795959697
RP11-284B18.3,-9.340074029751122e-05,0.5561406114332907,0.6598058133199607
ACOXL,0.00032406693208031356,0.556344520515295,0.660023998791966
RPL21P116,2.439596937620081e-05,0.5564076964525332,0.6600752146280996
RP11-379B18.1,-0.00013338454300537705,0.5564734100092612,0.6601294370912336
RP1-24O22.3,0.00011044389248127118,0.5564760330792597,0.6601088157990356
RP11-2H3.2,0.00010232032946078107,0.5565518190767929,0.6601749809619923
RP11-554D15.2,0.00010568244033493102,0.5565518808179362,0.6601513214073338
AC090958.5,-6.080363527871668e-05,0.5566709150540574,0.6602687771302259
ELMO2P1,-7.243163418024778e-05,0.5566981096644931,0.6602772971127627
CCDC144C,-0.000913349911570549,0.5567506303451879,0.6603158536390897
CPSF4L,-9.856019460130483e-05,0.5567691457795917,0.6603140780344929
FAM172BP,-0.0002104099839925766,0.5567758370381657,0.6602982798890905
RP11-139E24.1,0.00022145631373859942,0.5568257012859873,0.6603336812684165
RP11-286N22.8,-0.0005100106354802847,0.5570465287482634,0.6605718162754799
CECR2,0.00023373126168735325,0.5571363692245012,0.6606546092565109
SYN3,8.091595373116434e-05,0.5572225460742685,0.6607330520994928
AC091729.8,-4.3456177081679925e-05,0.5573771842209554,0.6608926651586741
GLT1D1,0.00021459159324876964,0.5574300611764895,0.660931610914125
IL12RB2,-0.00019989564316347241,0.5574438704805988,0.660924233946867
RP11-665C16.6,4.098136560060084e-05,0.5574958582382383,0.6609621215440414
OFD1P17,0.00040750554762780666,0.5576483441351906,0.6611191518357449
TRBJ2-1,-0.00012391099880915135,0.5580050261006684,0.6615182464857557
RP11-4M23.7,-9.193272853735834e-05,0.5580532513996542,0.6615516484005171
RPL29P2,-0.0001692027726676315,0.5581534882972972,0.6616467035413278
RP11-506M12.1,-0.00047163432464003563,0.5582062005360443,0.6616854171613717
RP11-55K22.2,2.2164284018799663e-05,0.558294068580321,0.6617657994254811
AC009299.2,0.00031051982659846544,0.5583164488664591,0.6617685537359924
RP11-322I2.2,9.867372864391655e-05,0.5583846000057473,0.6618255577695823
RP11-183G22.3,-5.128226621309295e-05,0.5583971664511053,0.6618166782949898
SLC12A5,7.772506796754897e-05,0.558421565729557,0.6618218233206442
CTD-2206G10.2,7.055600872263312e-05,0.5585125607934728,0.6619058921511667
GP5,-0.0005966555327177048,0.5585960372282759,0.661981044764994
MCHR2,0.0002028361486736685,0.5586273187315419,0.6619943390276631
RP11-97C18.1,-0.0015925131738185883,0.5586674991104397,0.6620181774583018
AC007386.2,0.0009325873106718063,0.559077323544516,0.6624800247926488
RP11-483F11.5,0.00012061267625540495,0.5591571499760142,0.6625508210679663
RP11-366M4.1,-4.358476144261658e-05,0.5592285682061426,0.6626116496556783
STAB2,-0.0006861280417069793,0.559233400524757,0.6625935812379474
RP11-342A23.1,0.00010837393347173929,0.5592632982512018,0.6626052111673096
RPL34P1,-0.00037311611231416464,0.5592940540578708,0.6626178568631759
AF228730.7,-0.00014356491737999022,0.559362537942948,0.6626751979974712
SLC26A9,0.00010568244033493102,0.559377374214751,0.662668981122207
AC016907.3,0.0007674973458051682,0.5593773749343589,0.6626451903191459
AC022558.1,3.281999670434743e-05,0.5594191282486136,0.662670860076219
orphan,0.0002083370927721262,0.5595249372237736,0.662772403650993
RP11-190P13.2,0.0001099147557397373,0.559641459259494,0.662886629389252
RP4-758J18.7,-0.00012391099880915135,0.5596845314907187,0.6629138498954038
AC021218.2,-0.000259915366768837,0.560119435482016,0.6634051537701601
KLHL31,-0.00010353082325309515,0.5601639298274772,0.6634340380005603
C3orf24,-0.0003068567020818591,0.5601658575296999,0.66341250786764
RP1-149A16.12,-0.00010423888306831941,0.5602110560716529,0.6634422237207633
